,playerID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,post_G,post_AB,post_R,post_H,post_2B,post_3B,post_HR,post_RBI,post_SB,post_CS,post_BB,post_SO,post_IBB,post_HBP,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played
72,adamsau02,188.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,2.0,467.0,8.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
73,adamsba01,482.0,0.0,1019.0,79.0,216.0,31.0,15.0,3.0,75.0,1.0,1.0,53.0,194.0,0.0,1.0,35.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,482.0,46.0,1203.0,58.0,648.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,84.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
74,adamsbe01,267.0,0.0,678.0,37.0,137.0,17.0,4.0,2.0,45.0,9.0,0.0,23.0,82.0,0.0,1.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,251.0,3.0,93.0,802.0,257.0,34.0,32.0,25.0,0.0,5.0,10.0,0.0,,,,,,,,,,,,,8.0
75,adamsbo01,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
76,adamsbo02,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
77,adamsbo03,1281.0,0.0,4019.0,591.0,1082.0,188.0,49.0,37.0,303.0,67.0,30.0,414.0,447.0,1.0,17.0,78.0,5.0,62.0,0.0,,,,,,,,,,,,,,,,,,1066.0,234.0,6022.0,1748.0,2262.0,158.0,371.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,14.0
78,adamsbo04,15.0,0.0,24.0,2.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,3.0,81.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0
79,adamsbu01,576.0,0.0,2003.0,282.0,532.0,96.0,12.0,50.0,249.0,12.0,0.0,234.0,281.0,0.0,13.0,42.0,0.0,35.0,0.0,,,,,,,,,,,,,,,,,,527.0,0.0,0.0,1339.0,35.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
80,adamsch01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,22.0,1.0,125.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
81,adamsda01,47.0,0.0,55.0,1.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,47.0,0.0,0.0,14.0,47.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
82,adamsda02,43.0,0.0,140.0,10.0,27.0,5.0,1.0,2.0,13.0,0.0,0.0,9.0,43.0,0.0,2.0,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,44.0,38.0,1020.0,56.0,76.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
83,adamsdi01,37.0,0.0,89.0,9.0,18.0,2.0,3.0,2.0,11.0,0.0,0.0,2.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,171.0,17.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
84,adamsdo01,8.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,4.0,3.0,78.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
85,adamsdo99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
86,adamsge01,4.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,0.0,99.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
87,adamsgl01,661.0,0.0,1617.0,152.0,452.0,79.0,5.0,34.0,225.0,6.0,10.0,111.0,183.0,8.0,4.0,9.0,19.0,47.0,0.0,,,,,,,,,,,,,,,,,,145.0,115.0,2661.0,183.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
88,adamshe01,95.0,0.0,337.0,39.0,88.0,8.0,6.0,0.0,18.0,4.0,2.0,22.0,24.0,0.0,2.0,3.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,85.0,0.0,0.0,212.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
89,adamsji01,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,21.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,1.0
90,adamsjo01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,12.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
91,adamsjo02,44.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,44.0,11.0,331.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
92,adamsjo03,28.0,28.0,74.0,5.0,13.0,0.0,0.0,1.0,5.0,3.0,2.0,3.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,25.0,19.0,537.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
93,adamska01,30.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,30.0,0.0,0.0,2.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
94,adamsla01,117.0,0.0,137.0,30.0,36.0,5.0,1.0,7.0,26.0,11.0,0.0,14.0,47.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.0,15.0,625.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
95,adamsma01,856.0,0.0,2421.0,297.0,624.0,130.0,6.0,118.0,399.0,4.0,4.0,165.0,643.0,17.0,12.0,0.0,16.0,49.0,0.0,30.0,96.0,11.0,22.0,3.0,0.0,4.0,11.0,0.0,0.0,9.0,25.0,2.0,1.0,0.0,0.0,2.0,611.0,552.0,14436.0,4348.0,368.0,39.0,407.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,663.0,219.0,17.0,0.0,23.0,0.0,0.0,0.0,0.0,,10.0
96,adamsmi01,11.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,11.0,4.0,76.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
97,adamsmi02,100.0,0.0,118.0,27.0,23.0,5.0,0.0,3.0,9.0,2.0,1.0,32.0,29.0,0.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,44.0,27.0,763.0,57.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
98,adamsmi03,410.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,1222.0,32.0,43.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0
99,adamsre01,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
100,adamsri01,11.0,0.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,11.0,6.0,189.0,4.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
101,adamsri02,120.0,0.0,247.0,35.0,53.0,5.0,1.0,4.0,16.0,3.0,2.0,10.0,37.0,3.0,5.0,7.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,113.0,67.0,1978.0,99.0,254.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
102,adamsri03,180.0,85.0,500.0,45.0,112.0,30.0,4.0,13.0,49.0,1.0,1.0,48.0,166.0,1.0,11.0,1.0,3.0,13.0,0.0,,,,,,,,,,,,,,,,,,159.0,144.0,3792.0,1125.0,53.0,10.0,4.0,7.0,27.0,119.0,20.0,0.0,,,,,,,,,,,,,4.0
103,adamsru01,286.0,0.0,884.0,125.0,218.0,46.0,7.0,17.0,113.0,15.0,5.0,85.0,118.0,2.0,5.0,8.0,11.0,14.0,0.0,,,,,,,,,,,,,,,,,,262.0,225.0,6078.0,331.0,573.0,46.0,113.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
104,adamsry01,29.0,0.0,89.0,9.0,25.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,25.0,0.0,1.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,26.0,24.0,639.0,47.0,62.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
105,adamssp01,1424.0,0.0,5557.0,844.0,1588.0,249.0,48.0,9.0,394.0,154.0,50.0,453.0,223.0,0.0,28.0,136.0,0.0,14.0,0.0,8.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1384.0,0.0,0.0,2287.0,3748.0,230.0,597.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,159.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
106,adamssp02,180.0,0.0,395.0,61.0,101.0,16.0,5.0,0.0,38.0,5.0,10.0,38.0,50.0,0.0,2.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,225.0,263.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
107,adamste01,574.0,0.0,78.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,41.0,0.0,0.0,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,574.0,41.0,2608.0,87.0,130.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.0
108,adamswi01,65.0,0.0,88.0,4.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,65.0,0.0,0.0,9.0,71.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
109,adamswi02,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25.0,24.0,404.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
110,adcocjo01,1959.0,0.0,6606.0,823.0,1832.0,295.0,35.0,336.0,1122.0,20.0,25.0,594.0,1059.0,55.0,17.0,52.0,35.0,223.0,0.0,9.0,28.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1811.0,1299.0,32684.0,13678.0,900.0,102.0,1234.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,165.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0
111,adcocna01,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,56.0,5.0,369.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
112,adcocty01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,15.0,0.0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
113,addisbo01,208.0,0.0,534.0,70.0,150.0,22.0,2.0,2.0,47.0,8.0,6.0,37.0,47.0,0.0,0.0,5.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,135.0,0.0,0.0,281.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
114,adducji01,70.0,0.0,144.0,11.0,34.0,8.0,1.0,1.0,15.0,0.0,1.0,2.0,27.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,42.0,21.0,682.0,137.0,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
115,adducji02,151.0,0.0,396.0,48.0,92.0,18.0,4.0,5.0,39.0,7.0,2.0,29.0,111.0,0.0,0.0,3.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,118.0,97.0,2545.0,501.0,18.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
116,addybo01,274.0,0.0,1231.0,227.0,341.0,36.0,13.0,1.0,167.0,35.0,17.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,276.0,75.0,7392.0,478.0,306.0,207.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
117,adelljo01,307.0,147.0,985.0,109.0,208.0,39.0,7.0,38.0,128.0,22.0,14.0,65.0,345.0,1.0,13.0,1.0,4.0,22.0,0.0,,,,,,,,,,,,,,,,,,298.0,271.0,7058.0,567.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
118,adenhni01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,4.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
119,aderhmo01,106.0,0.0,262.0,36.0,70.0,7.0,3.0,3.0,32.0,3.0,1.0,19.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,57.0,0.0,0.0,125.0,26.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
120,adkinde01,38.0,0.0,22.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,38.0,0.0,0.0,9.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
121,adkindi01,3.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
122,adkindo01,6.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.0,0.0,81.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
123,adkingr01,76.0,0.0,116.0,9.0,21.0,3.0,3.0,0.0,6.0,1.0,0.0,6.0,26.0,0.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,67.0,0.0,0.0,19.0,88.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
124,adkinhe01,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
125,adkinjo01,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,119.0,0.0,416.0,7.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
126,adkinst01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,5.0,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
127,adlemti01,43.0,0.0,50.0,2.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,43.0,33.0,576.0,21.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
128,adlesda01,106.0,0.0,256.0,9.0,43.0,3.0,1.0,1.0,11.0,0.0,0.0,18.0,80.0,5.0,2.0,2.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,90.0,65.0,1840.0,453.0,26.0,4.0,2.0,8.0,19.0,37.0,16.0,0.0,,,,,,,,,,,,,6.0
129,adonjo01,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,35.0,26.0,397.0,16.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
130,adriaeh01,625.0,13.0,1394.0,187.0,330.0,76.0,9.0,22.0,151.0,19.0,8.0,129.0,312.0,5.0,19.0,17.0,17.0,21.0,0.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,510.0,343.0,9852.0,557.0,771.0,31.0,158.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0
131,afenitr01,45.0,0.0,79.0,4.0,15.0,2.0,2.0,0.0,7.0,0.0,0.0,5.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,41.0,20.0,613.0,123.0,5.0,1.0,3.0,6.0,0.0,17.0,3.0,0.0,,,,,,,,,,,,,4.0
132,affelje01,774.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,42.0,2778.0,45.0,184.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,94.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0
133,agbaybe01,383.0,0.0,1091.0,145.0,299.0,57.0,6.0,39.0,156.0,16.0,16.0,139.0,246.0,7.0,15.0,1.0,8.0,31.0,0.0,22.0,67.0,6.0,20.0,6.0,0.0,1.0,7.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,333.0,289.0,7109.0,482.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,472.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0
134,ageeto01,1129.0,0.0,3912.0,558.0,999.0,170.0,27.0,130.0,433.0,167.0,81.0,342.0,918.0,26.0,34.0,21.0,15.0,99.0,0.0,8.0,32.0,5.0,8.0,1.0,0.0,3.0,5.0,3.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,1073.0,962.0,26463.0,2371.0,53.0,61.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,216.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
135,agganha01,157.0,0.0,517.0,65.0,135.0,23.0,9.0,11.0,67.0,8.0,3.0,57.0,67.0,0.0,0.0,7.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,139.0,129.0,3568.0,1272.0,103.0,15.0,116.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
136,aglerjo01,234.0,0.0,751.0,121.0,185.0,22.0,10.0,0.0,36.0,38.0,0.0,131.0,130.0,0.0,1.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,217.0,0.0,0.0,1457.0,111.0,31.0,91.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
137,agnewsa01,563.0,0.0,1537.0,105.0,314.0,41.0,14.0,2.0,98.0,29.0,10.0,102.0,216.0,0.0,25.0,47.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551.0,0.0,0.0,2034.0,773.0,132.0,67.0,62.0,0.0,0.0,0.0,0.0,4.0,4.0,96.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
138,agostju01,543.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,2.0,1879.0,58.0,158.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0
139,agrazda01,15.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,15.0,14.0,220.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
140,aguaylu01,568.0,0.0,1104.0,142.0,260.0,43.0,10.0,37.0,109.0,7.0,5.0,94.0,220.0,12.0,20.0,14.0,12.0,27.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,268.0,8181.0,483.0,867.0,54.0,148.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
141,aguiaju01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,7.0,95.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
142,aguilch01,149.0,0.0,230.0,26.0,53.0,13.0,2.0,3.0,16.0,2.0,2.0,16.0,61.0,1.0,0.0,2.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,99.0,39.0,1323.0,103.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
143,aguilje01,795.0,36.0,2348.0,288.0,594.0,107.0,2.0,114.0,402.0,1.0,1.0,235.0,622.0,11.0,22.0,0.0,38.0,67.0,0.0,15.0,58.0,6.0,12.0,4.0,0.0,3.0,7.0,0.0,0.0,3.0,22.0,1.0,1.0,0.0,0.0,2.0,554.0,475.0,12616.0,3623.0,344.0,33.0,402.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,271.0,71.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,,10.0
144,aguilmi01,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
145,aguilri01,737.0,0.0,139.0,12.0,28.0,3.0,0.0,3.0,11.0,0.0,0.0,6.0,37.0,0.0,0.0,16.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,732.0,89.0,3874.0,99.0,177.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,72.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
